ID	coculture_1_0d	coculture_2_0d	coculture_3_0d	coculture_1_9d	coculture_2_9d	coculture_3_9d	coculture_1_70d	coculture_2_70d	coculture_3_70d	coculture_1_450d	coculture_2_450d	coculture_3_450d	coculture_1_720d	coculture_2_720d	coculture_3_720d
Sulfurihydrogenibium	0.049916	0.008434	0.039287	0.216515	0.338655	0.111448	0	0	0	1.05669	0.469336	1.88052	0.811233	0.701931	2.27279
Tabrizicola	0	0	0	0	0	0	0	0	0	1.574526	0.0216	1.987312	0.856238	1.26798	1.070304
Taibaiella	0.210942	0	0.013612	0.579475	0.423847	0.160687	0	0	0	2.08028	1.01238	2.74734	0.913567	0.715488	3.66921
Tateyamaria	17.226138	12.219773	19.580937	93.54807	75.73957	80.203416	113.21491	103.4834	95.8671	47.31896	52.79079	12.15058	73.640464	44.682245	38.858213
Terracidiphilus	0	0	0	0	0	0	0	0	0	7.8461	2.11108	97.055	3.73484	4.89925	5.14224
Thalassococcus	0	0	0	0	0	0	0	0	0	1.19479	0	0.098044	4.41931	0.232234	0.014649
Thalassospira	0	0	0	0	0	0	0	0	0	4.17975	1.00177	2.20712	0.310712	0.354567	1.03942
Thalassovita	0	0	0	0	0	0	0	0	0	1.088778	0.938056	4.024106	2.103554	9.24069	11.156088
Thauera	0.993624	0.231394	0.161524	0.844564	0.145316	0.81611	0.65034	4.57747	0.437315	2.331073	1.559908	1.534688	0.173553	0.290669	0.125333
Thioalkalivibrio	0	0	0	0	0	0	0	0	0	6.64867	1.45528	2.91877	0.305842	0.350231	1.25383
Thiobacillus	0.068638	0	0.013296	0.106024	0.066795	0.07836	0.188548	0.771669	0	0.28976	0.098841	0.089386	0	0	0
Thioclava	0	0	0	0	0	0	0	0	0	0.346266	0.143867	0.583725	0.111384	0.103306	0.077975
Thiolinea	0	0	0	0	0	0	0	0	0	2.29138	0.093004	0.339695	0	0.191265	0.053091
Thiosulfatihalobacter	0	0	0	0.029855	0	0	0	0	0	0.243527	0.335075	1.8151	1.3821	6.2608	10.5662
Tianweitania	0	0	0	0	0.005147	0	0	0	0	17.841877	0	5.94401	3.475867	0.719457	2.822442
Tistrella	0.446788	0.365161	0.305382	0.079199	0.110358	0.209689	1.80316	1.642694	0	849.703042	314.738077	7741.04141	238.912452	423.109093	518.45409
Tranquillimonas	0	0	0	0	0	0	0	0	0	0	0.436845	4.32803	3.9441	21.91047	31.168
Tritonibacter	0.045448	0	0	0	0	0	0.164721	0.306251	0.892328	0	0.131207	0	0.202313	0.093854	0
Tropicimonas	0	0	0	0	0	0	0	0.667647	0.864634	1.107476	0.596076	2.85482	2.253607	7.688249	13.40381
Tunicatimonas	0	0	0	0.887219	0.488609	0.311104	0	0	0	2.16226	0.689698	4.32283	1.39769	0.849009	4.9123
Variovorax	0	0	0	0	0	0	0	0	0	0.677707	0	0	6.20786	0.366008	0
Verticiella	0	0	0	0	0	0	0	0	0	2.54714	0.972449	33.1592	0.881609	2.03617	1.8748
Wenjunlia	0	0	0	0	0	0	0	0	0	0	0	0.436111	0.143341	0	1.05163
Wenzhouxiangella	0	0	0	0	0.337018	0.001778	0.087327	0	0	589.3449	18.927401	96.3788	541.8396	106.01928	176.54069
Winogradskyella	13.7576	1.79328	2.35137	8.85505	2.07979	1.37102	0.192482	0.241947	0.23472	2.174215	0.489193	25.0573	2.414662	1.367764	0.691649
Xanthovirga	0	0	0.007348	0.019192	0	0	0	0	0	0	18.8589	8.19267	0	0.821292	1.61739
Yoonia	0	0	0.05089	0	0	0	0	0	0	0.807688	0.385323	3.1519	2.409124	9.64257	17.36453
